Date	SPY
1997-09-05	58.275402
1997-09-08	58.529549
1997-09-09	58.55891
1997-09-10	57.34668
1997-09-11	57.053371
1997-09-12	57.972332
1997-09-15	57.874573
1997-09-16	59.321426
1997-09-17	59.321426
1997-09-18	59.575592
1997-09-19	59.676407
1997-09-22	60.01001
1997-09-23	59.735264
1997-09-24	59.244633
1997-09-25	58.832554
1997-09-26	59.323166
1997-09-29	59.892235
1997-09-30	59.264286
1997-10-01	60.049259
1997-10-02	60.382832
1997-10-03	60.687035
1997-10-06	61.089298
1997-10-07	61.658413
1997-10-08	61.226692
1997-10-09	61.010811
1997-10-10	60.834179
1997-10-13	60.893082
1997-10-14	60.912701
1997-10-15	60.775345
1997-10-16	59.81374
1997-10-17	59.205418
1997-10-20	60.049259
1997-10-21	61.216892
1997-10-22	60.814568
1997-10-23	59.617512
1997-10-24	59.028816
1997-10-27	54.750782
1997-10-28	57.910248
1997-10-29	57.753239
1997-10-30	56.477699
1997-10-31	57.812096
1997-11-03	59.028816
1997-11-04	59.028816
1997-11-05	59.224998
1997-11-06	58.999371
1997-11-07	58.36161
1997-11-10	58.008335
1997-11-11	58.027969
1997-11-12	56.830917
1997-11-13	57.655106
1997-11-14	58.440071
1997-11-17	59.519398
1997-11-18	59.146557
1997-11-19	59.44091
1997-11-20	60.34359
1997-11-21	60.755714
1997-11-24	59.656765
1997-11-25	59.81374
1997-11-26	59.990353
1997-11-28	60.049259
1997-12-01	61.599548
1997-12-02	61.226692
1997-12-03	61.40329
1997-12-04	61.344387
1997-12-05	62.129368
1997-12-08	61.952755
1997-12-09	61.579903
1997-12-10	61.050049
1997-12-11	60.01001
1997-12-12	60.127724
1997-12-15	60.736069
1997-12-16	61.108936
1997-12-17	60.794971
1997-12-18	60.206253
1997-12-19	59.756264
1997-12-22	60.140419
1997-12-23	59.066677
1997-12-24	58.889328
1997-12-26	59.125782
1997-12-29	60.288193
1997-12-30	61.233864
1997-12-31	61.194489
1998-01-02	61.509724
1998-01-05	61.647636
1998-01-06	60.662533
1998-01-07	60.820152
1998-01-08	60.288193
1998-01-09	58.199783
1998-01-12	59.263695
1998-01-13	60.091179
1998-01-14	60.366993
1998-01-15	59.864597
1998-01-16	60.721645
1998-01-20	61.706734
1998-01-21	61.115715
1998-01-22	60.57386
1998-01-23	60.485226
1998-01-26	60.445808
1998-01-27	61.056557
1998-01-28	61.608257
1998-01-29	61.943199
1998-01-30	61.982571
1998-02-02	63.007095
1998-02-03	63.479919
1998-02-04	63.401112
1998-02-05	63.36171
1998-02-06	64.070976
1998-02-09	63.854267
1998-02-10	64.465019
1998-02-11	64.405922
1998-02-12	64.68174
1998-02-13	64.307381
1998-02-17	64.622643
1998-02-18	65.213715
1998-02-19	64.86895
1998-02-20	65.351631
1998-02-23	65.607735
1998-02-24	65.095482
1998-02-25	65.903275
1998-02-26	66.277634
1998-02-27	66.277634
1998-03-02	66.139725
1998-03-03	66.514023
1998-03-04	66.080574
1998-03-05	65.46981
1998-03-06	66.789833
1998-03-09	66.553436
1998-03-10	67.183884
1998-03-11	67.499123
1998-03-12	67.774956
1998-03-13	67.518845
1998-03-16	68.247841
1998-03-17	68.444839
1998-03-18	68.700966
1998-03-19	68.878258
1998-03-20	69.471313
1998-03-23	69.313293
1998-03-24	69.906013
1998-03-25	69.649216
1998-03-26	69.609673
1998-03-27	69.313293
1998-03-30	69.273758
1998-03-31	69.510872
1998-04-01	70.074013
1998-04-02	70.834717
1998-04-03	71.190346
1998-04-06	70.617363
1998-04-07	70.143143
1998-04-08	69.747948
1998-04-09	70.301231
1998-04-13	70.103607
1998-04-14	70.696404
1998-04-15	70.893967
1998-04-16	70.064133
1998-04-17	70.992775
1998-04-20	70.972992
1998-04-21	71.308899
1998-04-22	71.50647
1998-04-23	70.814926
1998-04-24	70.064133
1998-04-27	68.740311
1998-04-28	68.641495
1998-04-29	69.115707
1998-04-30	70.400002
1998-05-01	71.190346
1998-05-04	71.012543
1998-05-05	70.518539
1998-05-06	69.688675
1998-05-07	69.135429
1998-05-08	70.261681
1998-05-11	70.024612
1998-05-12	70.775436
1998-05-13	70.953247
1998-05-14	70.597565
1998-05-15	70.202446
1998-05-18	69.925797
1998-05-19	70.400002
1998-05-20	71.071739
1998-05-21	70.617363
1998-05-22	70.340721
1998-05-26	69.214508
1998-05-27	69.313293
1998-05-28	69.629395
1998-05-29	68.937866
1998-06-01	69.253983
1998-06-02	69.313293
1998-06-03	68.206787
1998-06-04	69.471313
1998-06-05	70.814926
1998-06-08	70.735893
1998-06-09	70.953247
1998-06-10	70.498802
1998-06-11	69.174995
1998-06-12	69.827011
1998-06-15	67.989456
1998-06-16	69.036682
1998-06-17	70.479027
1998-06-18	70.162903
1998-06-19	69.811348
1998-06-22	70.148293
1998-06-23	70.980774
1998-06-24	71.932243
1998-06-25	71.813316
1998-06-26	72.110664
1998-06-29	72.368332
1998-06-30	71.872795
1998-07-01	72.705315
1998-07-02	72.844055
1998-07-06	73.577477
1998-07-07	73.438683
1998-07-08	73.973846
1998-07-09	73.478355
1998-07-10	73.874756
1998-07-13	73.894562
1998-07-14	74.727058
1998-07-15	74.588318
1998-07-16	75.103706
1998-07-17	75.202797
1998-07-20	75.202797
1998-07-21	73.894562
1998-07-22	73.894562
1998-07-23	72.427757
1998-07-24	72.368332
1998-07-27	72.883667
1998-07-28	71.654747
1998-07-29	71.377266
1998-07-30	72.447571
1998-07-31	70.90152
1998-08-03	70.604187
1998-08-04	67.868843
1998-08-05	68.800446
1998-08-06	69.097794
1998-08-07	69.216713
1998-08-10	68.820282
1998-08-11	67.789574
1998-08-12	68.939201
1998-08-13	68.106674
1998-08-14	67.313881
1998-08-17	68.740967
1998-08-18	70.009544
1998-08-19	69.831192
1998-08-20	69.414932
1998-08-21	68.859917
1998-08-24	69.29599
1998-08-25	69.454521
1998-08-26	69.058113
1998-08-27	65.807396
1998-08-28	65.569534
1998-08-31	60.891659
1998-09-01	63.468468
1998-09-02	63.012604
1998-09-03	62.517044
1998-09-04	62.001667
1998-09-08	65.331665
1998-09-09	63.745968
1998-09-10	62.477406
1998-09-11	64.499153
1998-09-14	65.6092
1998-09-15	66.005592
1998-09-16	66.60025
1998-09-17	64.697418
1998-09-18	64.985634
1998-09-21	64.945778
1998-09-22	65.482895
1998-09-23	68.108589
1998-09-24	66.437683
1998-09-25	66.358131
1998-09-28	66.954842
1998-09-29	66.795731
1998-09-30	64.766769
1998-10-01	62.896961
1998-10-02	64.110374
1998-10-05	62.817425
1998-10-06	62.757751
1998-10-07	61.822849
1998-10-08	61.48468
1998-10-09	62.717937
1998-10-12	63.632984
1998-10-13	63.414154
1998-10-14	64.010887
1998-10-15	67.452156
1998-10-16	67.472069
1998-10-19	67.710747
1998-10-20	68.108589
1998-10-21	67.869843
1998-10-22	68.884346
1998-10-23	68.009109
1998-10-26	68.506371
1998-10-27	68.108589
1998-10-28	67.989189
1998-10-29	69.640205
1998-10-30	70.018127
1998-11-02	71.211632
1998-11-03	70.694435
1998-11-04	71.45034
1998-11-05	72.424995
1998-11-06	72.643829
1998-11-09	72.126656
1998-11-10	71.927734
1998-11-11	71.45034
1998-11-12	71.370773
1998-11-13	72.066948
1998-11-16	72.604042
1998-11-17	72.604042
1998-11-18	73.041618
1998-11-19	73.678177
1998-11-20	74.235138
1998-11-23	75.985611
1998-11-24	75.508194
1998-11-25	75.508194
1998-11-27	76.065163
1998-11-30	73.916931
1998-12-01	74.871674
1998-12-02	74.652855
1998-12-03	73.419594
1998-12-04	75.34906
1998-12-07	75.707115
1998-12-08	75.368958
1998-12-09	75.508194
1998-12-10	74.404221
1998-12-11	74.553375
1998-12-14	72.405121
1998-12-15	74.27494
1998-12-16	74.175491
1998-12-17	75.359032
1998-12-18	75.679214
1998-12-21	76.736961
1998-12-22	77.076248
1998-12-23	78.692825
1998-12-24	78.353539
1998-12-28	78.153923
1998-12-29	79.39135
1998-12-30	78.752724
1998-12-31	78.752724
1999-01-04	78.573082
1999-01-05	79.471153
1999-01-06	81.3871
1999-01-07	80.987938
1999-01-08	81.58667
1999-01-11	80.808296
1999-01-12	79.35144
1999-01-13	78.792603
1999-01-14	77.41552
1999-01-15	79.431267
1999-01-19	79.950119
1999-01-20	80.588776
1999-01-21	78.453331
1999-01-22	78.273727
1999-01-25	79.072021
1999-01-26	80.508972
1999-01-27	79.570961
1999-01-28	80.908104
1999-01-29	81.52681
1999-02-01	81.047813
1999-02-02	80.548859
1999-02-03	81.367119
1999-02-04	80.149727
1999-02-05	79.231651
1999-02-08	79.39135
1999-02-09	77.615128
1999-02-10	78.113998
1999-02-11	79.910225
1999-02-12	78.952248
1999-02-16	78.473274
1999-02-17	78.393433
1999-02-18	79.012161
1999-02-19	79.35144
1999-02-22	81.466972
1999-02-23	81.427002
1999-02-24	79.990082
1999-02-25	79.231651
1999-02-26	78.912338
1999-03-01	79.131889
1999-03-02	78.433365
1999-03-03	78.852463
1999-03-04	79.850372
1999-03-05	81.456947
1999-03-08	81.985809
1999-03-09	81.78624
1999-03-10	82.504723
1999-03-11	83.422783
1999-03-12	82.624451
1999-03-15	83.801979
1999-03-16	83.48262
1999-03-17	83.12336
1999-03-18	84.460541
1999-03-19	83.024933
1999-03-22	83.18499
1999-03-23	80.784241
1999-03-24	81.244385
1999-03-25	82.904922
1999-03-26	82.304749
1999-03-29	83.965218
1999-03-30	83.525085
1999-03-31	82.184662
1999-04-01	82.804871
1999-04-05	84.765472
1999-04-06	84.565437
1999-04-07	85.245567
1999-04-08	86.32592
1999-04-09	86.345909
1999-04-12	87.266205
1999-04-13	86.706047
1999-04-14	85.245567
1999-04-15	84.925545
1999-04-16	84.205284
1999-04-19	82.904922
1999-04-20	83.945236
1999-04-21	86.345909
1999-04-22	87.166176
1999-04-23	86.946114
1999-04-26	87.446259
1999-04-27	87.866425
1999-04-28	86.666031
1999-04-29	86.005829
1999-04-30	85.305626
1999-05-03	86.866096
1999-05-04	85.625687
1999-05-05	86.305901
1999-05-06	85.77578
1999-05-07	86.425949
1999-05-10	85.995834
1999-05-11	86.866096
1999-05-12	87.546295
1999-05-13	87.926414
1999-05-14	85.645691
1999-05-17	85.905785
1999-05-18	85.745728
1999-05-19	86.365952
1999-05-20	85.845779
1999-05-21	85.365662
1999-05-24	83.945236
1999-05-25	82.584793
1999-05-26	83.505104
1999-05-27	82.304749
1999-05-28	83.355049
1999-06-01	83.064934
1999-06-02	83.144943
1999-06-03	83.60511
1999-06-04	85.285583
1999-06-07	85.505684
1999-06-08	84.665405
1999-06-09	84.585388
1999-06-10	83.805161
1999-06-11	83.104958
1999-06-14	83.18499
1999-06-15	83.745178
1999-06-16	85.345627
1999-06-17	86.145882
1999-06-18	86.245415
1999-06-21	86.446098
1999-06-22	85.844063
1999-06-23	85.422653
1999-06-24	84.78054
1999-06-25	84.569847
1999-06-28	85.603287
1999-06-29	86.405922
1999-06-30	87.97113
1999-07-01	88.633286
1999-07-02	89.516205
1999-07-06	89.496162
1999-07-07	89.616531
1999-07-08	89.686768
1999-07-09	90.218544
1999-07-12	89.817154
1999-07-13	89.496162
1999-07-14	89.99781
1999-07-15	90.569748
1999-07-16	91.061333
1999-07-19	90.459335
1999-07-20	88.603203
1999-07-21	88.502853
1999-07-22	87.33902
1999-07-23	87.168457
1999-07-26	86.526344
1999-07-27	87.248703
1999-07-28	87.529655
1999-07-29	86.305573
1999-07-30	85.242073
1999-08-02	85.442764
1999-08-03	85.041412
1999-08-04	83.877579
1999-08-05	84.640076
1999-08-06	83.717049
1999-08-09	83.536461
1999-08-10	82.613365
1999-08-11	83.616684
1999-08-12	83.566505
1999-08-13	85.502914
1999-08-16	85.884178
1999-08-17	86.446098
1999-08-18	85.82399
1999-08-19	85.121674
1999-08-20	85.984528
1999-08-23	87.629951
1999-08-24	87.951035
1999-08-25	88.85405
1999-08-26	87.790504
1999-08-27	86.726967
1999-08-30	85.121674
1999-08-31	84.800598
1999-09-01	85.844063
1999-09-02	84.830704
1999-09-03	87.308922
1999-09-07	86.987831
1999-09-08	86.566444
1999-09-09	86.526344
1999-09-10	87.248703
1999-09-13	86.656754
1999-09-14	86.084831
1999-09-15	84.720367
1999-09-16	85.051407
1999-09-17	86.126076
1999-09-20	86.005379
1999-09-21	84.194244
1999-09-22	84.103714
1999-09-23	82.342987
1999-09-24	82.262482
1999-09-27	82.805801
1999-09-28	82.644806
1999-09-29	81.658791
1999-09-30	82.906418
1999-10-01	82.725311
1999-10-04	84.194244
1999-10-05	84.113808
1999-10-06	85.401672
1999-10-07	84.918724
1999-10-08	86.206566
1999-10-11	86.065727
1999-10-12	84.737602
1999-10-13	82.54422
1999-10-14	82.524117
1999-10-15	80.411179
1999-10-18	80.994751
1999-10-19	81.779503
1999-10-20	82.584442
1999-10-21	83.067383
1999-10-22	83.771729
1999-10-25	83.349136
1999-10-26	82.302727
1999-10-27	83.791824
1999-10-28	86.6493
1999-10-29	88.21891
1999-11-01	87.293213
1999-11-02	86.669395
1999-11-03	87.252975
1999-11-04	87.917023
1999-11-05	88.782326
1999-11-08	88.862808
1999-11-09	88.027718
1999-11-10	88.681694
1999-11-11	89.184761
1999-11-12	89.989677
1999-11-15	90.200966
1999-11-16	90.955635
1999-11-17	91.197037
1999-11-18	91.841003
1999-11-19	91.76049
1999-11-22	91.740341
1999-11-23	90.935463
1999-11-24	91.418381
1999-11-26	91.076332
1999-11-29	90.754349
1999-11-30	89.687881
1999-12-01	90.412292
1999-12-02	90.955635
1999-12-03	92.625786
1999-12-06	91.941544
1999-12-07	91.197037
1999-12-08	90.613487
1999-12-09	91.056229
1999-12-10	91.358055
1999-12-13	91.519012
1999-12-14	90.633621
1999-12-15	91.116577
1999-12-16	91.519012
1999-12-17	92.106758
1999-12-20	91.441063
1999-12-21	92.832932
1999-12-22	93.07502
1999-12-23	94.557709
1999-12-27	94.426567
1999-12-28	94.366051
1999-12-29	94.769501
1999-12-30	94.658531
1999-12-31	94.809875
2000-01-03	93.881935
2000-01-04	90.210564
2000-01-05	90.371986
2000-01-06	88.919563
2000-01-07	94.083649
2000-01-10	94.406403
2000-01-11	93.276733
2000-01-12	92.348824
2000-01-13	93.599525
2000-01-14	94.870377
2000-01-18	94.124016
2000-01-19	94.890594
2000-01-20	93.438118
2000-01-21	93.23642
2000-01-24	90.593887
2000-01-25	91.622627
2000-01-26	90.896408
2000-01-27	90.533348
2000-01-28	87.709183
2000-01-31	90.089539
2000-02-01	90.977112
2000-02-02	91.0578
2000-02-03	92.429512
2000-02-04	92.04628
2000-02-07	91.905037
2000-02-08	93.155746
2000-02-09	91.19902
2000-02-10	91.380562
2000-02-11	89.524727
2000-02-14	90.049187
2000-02-15	91.067924
2000-02-16	89.72641
2000-02-17	89.262482
2000-02-18	87.346085
2000-02-22	87.124229
2000-02-23	88.153
2000-02-24	86.377823
2000-02-25	86.06517
2000-02-28	87.87059
2000-02-29	88.717819
2000-03-01	89.363327
2000-03-02	89.423859
2000-03-03	91.098129
2000-03-06	90.210564
2000-03-07	88.465652
2000-03-08	88.354736
2000-03-09	90.93679
2000-03-10	90.452637
2000-03-13	89.46418
2000-03-14	88.193329
2000-03-15	90.250908
2000-03-16	94.466972
2000-03-17	95.091255
2000-03-20	94.605896
2000-03-21	96.547356
2000-03-22	97.133812
2000-03-23	98.79216
2000-03-24	99.378677
2000-03-27	98.326981
2000-03-28	97.760796
2000-03-29	97.861877
2000-03-30	96.223755
2000-03-31	97.315857
2000-04-03	97.882111
2000-04-04	97.154076
2000-04-05	96.547356
2000-04-06	97.386635
2000-04-07	98.003448
2000-04-10	97.619232
2000-04-11	97.336075
2000-04-12	94.666595
2000-04-13	93.352028
2000-04-14	88.012993
2000-04-17	91.087013
2000-04-18	93.493622
2000-04-19	92.623978
2000-04-20	93.068863
2000-04-24	92.057747
2000-04-25	95.879974
2000-04-26	94.798042
2000-04-27	94.484535
2000-04-28	93.898102
2000-05-01	95.17218
2000-05-02	93.271164
2000-05-03	91.087013
2000-05-04	91.774582
2000-05-05	92.886848
2000-05-08	92.189224
2000-05-09	91.45105
2000-05-10	89.388229
2000-05-11	91.430786
2000-05-12	92.421799
2000-05-15	94.019417
2000-05-16	94.929466
2000-05-17	93.938492
2000-05-18	92.785782
2000-05-19	91.329681
2000-05-22	90.642082
2000-05-23	89.307312
2000-05-24	90.763428
2000-05-25	89.206192
2000-05-26	89.307312
2000-05-30	92.219543
2000-05-31	92.421799
2000-06-01	94.039665
2000-06-02	95.677795
2000-06-05	95.212624
2000-06-06	94.787895
2000-06-07	95.445152
2000-06-08	95.07106
2000-06-09	94.868767
2000-06-12	93.756477
2000-06-13	95.515999
2000-06-14	95.677795
2000-06-15	95.879974
2000-06-16	95.09214
2000-06-19	96.308449
2000-06-20	95.963829
2000-06-21	95.923294
2000-06-22	94.463776
2000-06-23	93.652931
2000-06-26	94.859062
2000-06-27	94.159683
2000-06-28	94.423218
2000-06-29	93.531303
2000-06-30	94.240784
2000-07-03	95.538139
2000-07-05	93.815086
2000-07-06	94.544838
2000-07-07	96.065216
2000-07-10	95.90303
2000-07-11	96.105721
2000-07-12	96.734138
2000-07-13	97.159836
2000-07-14	98.112572
2000-07-17	97.950439
2000-07-18	97.149696
2000-07-19	96.369247
2000-07-20	97.707146
2000-07-21	95.801651
2000-07-24	95.254372
2000-07-25	95.558441
2000-07-26	94.625916
2000-07-27	94.301605
2000-07-28	92.173149
2000-07-31	92.760963
2000-08-01	93.328583
2000-08-02	93.794777
2000-08-03	94.443474
2000-08-04	94.950264
2000-08-07	96.08551
2000-08-08	96.45031
2000-08-09	95.639511
2000-08-10	95.173248
2000-08-11	95.619186
2000-08-14	96.835518
2000-08-15	96.754456
2000-08-16	96.409775
2000-08-17	97.423347
2000-08-18	97.099022
2000-08-21	97.626106
2000-08-22	97.463875
2000-08-23	97.849052
2000-08-24	98.153122
2000-08-25	98.112572
2000-08-28	98.44706
2000-08-29	98.467293
2000-08-30	97.524734
2000-08-31	98.822075
2000-09-01	98.923393
2000-09-05	98.132881
2000-09-06	97.017937
2000-09-07	97.849052
2000-09-08	97.180115
2000-09-11	97.038208
2000-09-12	96.32869
2000-09-13	96.582108
2000-09-14	97.068611
2000-09-15	94.944939
2000-09-18	94.071075
2000-09-19	94.924622
2000-09-20	94.223495
2000-09-21	92.790833
2000-09-22	94.477577
2000-09-25	93.806877
2000-09-26	92.60791
2000-09-27	93.095673
2000-09-28	94.294647
2000-09-29	93.400505
2000-10-02	93.542732
2000-10-03	92.668884
2000-10-04	93.441147
2000-10-05	93.766296
2000-10-06	91.734047
2000-10-09	91.043137
2000-10-10	89.539284
2000-10-11	88.787354
2000-10-12	86.572212
2000-10-13	89.45797
2000-10-16	89.864449
2000-10-17	87.628998
2000-10-18	87.303848
2000-10-19	90.596031
2000-10-20	90.982162
2000-10-23	91.388573
2000-10-24	90.778931
2000-10-25	88.645119
2000-10-26	88.888954
2000-10-27	90.575699
2000-10-30	91.388573
2000-10-31	92.963516
2000-11-01	92.648552
2000-11-02	92.800995
2000-11-03	92.851791
2000-11-06	93.502075
2000-11-07	93.481758
2000-11-08	91.40892
2000-11-09	91.063423
2000-11-10	88.848297
2000-11-13	88.157318
2000-11-14	90.474106
2000-11-15	90.758553
2000-11-16	89.33606
2000-11-17	88.858444
2000-11-20	87.588356
2000-11-21	88.035454
2000-11-22	85.932083
2000-11-24	87.689934
2000-11-27	88.462166
2000-11-28	86.938034
2000-11-29	86.775459
2000-11-30	86.023544
2000-12-01	85.982903
2000-12-04	86.714508
2000-12-05	89.559593
2000-12-06	88.126862
2000-12-07	86.917709
2000-12-08	87.120941
2000-12-11	90.148933
2000-12-12	89.762817
2000-12-13	88.533302
2000-12-14	87.405487
2000-12-15	85.431244
2000-12-18	86.572807
2000-12-19	84.809525
2000-12-20	82.353226
2000-12-21	82.923958
2000-12-22	85.410835
2000-12-26	86.328125
2000-12-27	86.96006
2000-12-28	87.225067
2000-12-29	85.573914
2001-01-02	84.024712
2001-01-03	88.060852
2001-01-04	87.112953
2001-01-05	84.269356
2001-01-08	84.921631
2001-01-09	84.697403
2001-01-10	86.185478
2001-01-11	86.267014
2001-01-12	86.103889
2001-01-16	86.65432
2001-01-17	87.051819
2001-01-18	87.918167
2001-01-19	87.418716
2001-01-22	87.999702
2001-01-23	88.692764
2001-01-24	88.957764
2001-01-25	88.733528
2001-01-26	88.631577
2001-01-29	89.104538
2001-01-30	89.887291
2001-01-31	89.378525
2001-02-01	89.972099
2001-02-02	87.930397
2001-02-05	88.576149
2001-02-06	88.315231
2001-02-07	87.858604
2001-02-08	86.834496
2001-02-09	85.999557
2001-02-12	86.984558
2001-02-13	86.273552
2001-02-14	86.143097
2001-02-15	86.978012
2001-02-16	85.060265
2001-02-20	83.7491
2001-02-21	81.94223
2001-02-22	82.066185
2001-02-23	81.511726
2001-02-26	83.246841
2001-02-27	82.477142
2001-02-28	80.85289
2001-03-01	81.276871
2001-03-02	80.631134
2001-03-05	81.36821
2001-03-06	82.242302
2001-03-07	82.829361
2001-03-08	82.920731
2001-03-09	80.467995
2001-03-12	77.023926
2001-03-13	78.28936
2001-03-14	76.743416
2001-03-15	76.762962
2001-03-16	75.223312
2001-03-19	76.753799
2001-03-20	74.693512
2001-03-21	73.424652
2001-03-22	72.679047
2001-03-23	74.876671
2001-03-26	75.831604
2001-03-27	77.381699
2001-03-28	75.24292
2001-03-29	75.530724
2001-03-30	76.322166
2001-04-02	74.693512
2001-04-03	72.201561
2001-04-04	72.502426
2001-04-05	75.249504
2001-04-06	74.104881
2001-04-09	74.929008
2001-04-10	76.295944
2001-04-11	76.348282
2001-04-12	77.734894
2001-04-16	76.91732
2001-04-17	78.003067
2001-04-18	81.10331
2001-04-19	82.182487
2001-04-20	81.430344
2001-04-23	79.952141
2001-04-24	79.5205
2001-04-25	80.56041
2001-04-26	80.920151
2001-04-27	82.267502
2001-04-30	82.843086
2001-05-01	83.098198
2001-05-02	82.947716
2001-05-03	81.894714
2001-05-04	83.287842
2001-05-07	82.56839
2001-05-08	82.529137
2001-05-09	82.182487
2001-05-10	82.424507
2001-05-11	81.855476
2001-05-14	82.018997
2001-05-15	82.398308
2001-05-16	84.340889
2001-05-17	84.471725
2001-05-18	84.857635
2001-05-21	86.10685
2001-05-22	85.995682
2001-05-23	84.537125
2001-05-24	84.785652
2001-05-25	83.784958
2001-05-29	83.117805
2001-05-30	81.953583
2001-05-31	82.378723
2001-06-01	82.888885
2001-06-04	83.287842
2001-06-05	84.242798
2001-06-06	83.542946
2001-06-07	83.843803
2001-06-08	83.065468
2001-06-11	82.476807
2001-06-12	82.332939
2001-06-13	81.626556
2001-06-14	79.795189
2001-06-15	79.923737
2001-06-18	79.536751
2001-06-19	79.884384
2001-06-20	80.304161
2001-06-21	81.215919
2001-06-22	80.579636
2001-06-25	79.83847
2001-06-26	79.726967
2001-06-27	79.681053
2001-06-28	80.120522
2001-06-29	80.41571
2001-07-02	81.419235
2001-07-03	81.399551
2001-07-05	79.812218
2001-07-06	78.087135
2001-07-09	78.513489
2001-07-10	77.568985
2001-07-11	77.647705
2001-07-12	79.49086
2001-07-13	80.17955
2001-07-16	79.175987
2001-07-17	79.917183
2001-07-18	79.372787
2001-07-19	80.068031
2001-07-20	79.589195
2001-07-23	78.021561
2001-07-24	77.267265
2001-07-25	78.119957
2001-07-26	78.939873
2001-07-27	79.241592
2001-07-30	79.26783
2001-07-31	79.595802
2001-08-01	80.094276
2001-08-02	80.422241
2001-08-03	79.982788
2001-08-06	78.907066
2001-08-07	79.215355
2001-08-08	77.746109
2001-08-09	77.975632
2001-08-10	78.244576
2001-08-13	78.264259
2001-08-14	78.231468
2001-08-15	77.555855
2001-08-16	77.824768
2001-08-17	76.57856
2001-08-20	77.286926
2001-08-21	75.968552
2001-08-22	76.755638
2001-08-23	76.480202
2001-08-24	78.067497
2001-08-27	77.601784
2001-08-28	76.467064
2001-08-29	75.784889
2001-08-30	74.328766
2001-08-31	74.873199
2001-09-04	74.394341
2001-09-05	74.578026
2001-09-06	72.656151
2001-09-07	71.311531
2001-09-10	72.183868
2001-09-17	68.412369
2001-09-18	68.24839
2001-09-19	66.870949
2001-09-20	64.745758
2001-09-21	64.047241
2001-09-24	66.298889
2001-09-25	66.990173
2001-09-26	66.753197
2001-09-27	67.332558
2001-09-28	68.761238
2001-10-01	68.64933
2001-10-02	69.511818
2001-10-03	70.677147
2001-10-04	70.736366
2001-10-05	70.598099
2001-10-08	70.137245
2001-10-09	69.761971
2001-10-10	71.315765
2001-10-11	72.421822
2001-10-12	72.092628
2001-10-15	71.96096
2001-10-16	72.415291
2001-10-17	70.874611
2001-10-18	70.723175
2001-10-19	70.677147
2001-10-22	72.072853
2001-10-23	71.704178
2001-10-24	71.51326
2001-10-25	72.797119
2001-10-26	72.63253
2001-10-29	70.742958
2001-10-30	69.893639
2001-10-31	69.656647
2001-11-01	71.440872
2001-11-02	71.928047
2001-11-05	72.869522
2001-11-06	74.001968
2001-11-07	73.903191
2001-11-08	74.133644
2001-11-09	74.212616
2001-11-12	73.758331
2001-11-13	75.417473
2001-11-14	75.489899
2001-11-15	75.628136
2001-11-16	75.292351
2001-11-19	76.220657
2001-11-20	75.582085
2001-11-21	75.081688
2001-11-23	76.161469
2001-11-26	76.326035
2001-11-27	75.996849
2001-11-28	74.620789
2001-11-29	75.628136
2001-11-30	75.08828
2001-12-03	74.640549
2001-12-04	75.904671
2001-12-05	77.293839
2001-12-06	77.254341
2001-12-07	76.740799
2001-12-10	75.305527
2001-12-11	75.154121
2001-12-12	75.239693
2001-12-13	73.778076
2001-12-14	74.482544
2001-12-17	75.252876
2001-12-18	75.700546
2001-12-19	76.233841
2001-12-20	75.483307
2001-12-21	75.941124
2001-12-24	75.795776
2001-12-26	76.211998
2001-12-27	76.674431
2001-12-28	76.634804
2001-12-31	75.511726
2002-01-02	76.324295
2002-01-03	77.189713
2002-01-04	77.705032
2002-01-07	77.156708
2002-01-08	76.978363
2002-01-09	76.350716
2002-01-10	76.687645
2002-01-11	75.934502
2002-01-14	75.458832
2002-01-15	76.073273
2002-01-16	74.533989
2002-01-17	75.09549
2002-01-18	74.75193
2002-01-22	74.236649
2002-01-23	74.804802
2002-01-24	75.036072
2002-01-25	75.016235
2002-01-28	75.221024
2002-01-29	72.855904
2002-01-30	73.906372
2002-01-31	74.771805
2002-02-01	74.421669
2002-02-04	72.571838
2002-02-05	72.122612
2002-02-06	71.812096
2002-02-07	71.362839
2002-02-08	72.730385
2002-02-11	73.622231
2002-02-12	73.391037
2002-02-13	74.170609
2002-02-14	74.031837
2002-02-15	73.258896
2002-02-19	71.851753
2002-02-20	73.060707
2002-02-21	71.547836
2002-02-22	72.43309
2002-02-25	73.628853
2002-02-26	73.476913
2002-02-27	73.761002
2002-02-28	73.430679
2002-03-01	75.141739
2002-03-04	76.469643
2002-03-05	76.22522
2002-03-06	77.130257
2002-03-07	76.965126
2002-03-08	77.288834
2002-03-11	77.453995
2002-03-12	77.407761
2002-03-13	76.661224
2002-03-14	76.555496
2002-03-15	77.284966
2002-03-18	77.298218
2002-03-19	77.81498
2002-03-20	76.3508
2002-03-21	76.383926
2002-03-22	76.2183
2002-03-25	75.270859
2002-03-26	75.708122
2002-03-27	75.906891
2002-03-28	75.873764
2002-04-01	75.906891
2002-04-02	75.489517
2002-04-03	74.959465
2002-04-04	74.648071
2002-04-05	74.661331
2002-04-08	74.820343
2002-04-09	74.296928
2002-04-10	75.138382
2002-04-11	73.270004
2002-04-12	73.819885
2002-04-15	73.256767
2002-04-16	74.999229
2002-04-17	74.840179
2002-04-18	74.515579
2002-04-19	74.787209
2002-04-22	73.541634
2002-04-23	73.223633
2002-04-24	72.488205
2002-04-25	72.527954
2002-04-26	71.149879
